Brand,Clothing,Name,Rating,Review
TNA,T Shirts,90's Karelis Tank,5,Love the quality of this tank. Super comfortable! Been using a lot!
TNA,T Shirts,90's Karelis Tank,5,"The fit is amazing, it holds everything in. Definitely worth the money , i want it in every colour!!"
TNA,T Shirts,90's Karelis Tank,5,Fits so nice and is super comfy!! Highly recommend great quality for the price as well.
TNA,T Shirts,90's Karelis Tank,5,I love this top I always wear it and fits me perfectly
TNA,T Shirts,90's Karelis Tank,5,Love the fit and feel
TNA,T Shirts,90's Karelis Tank,5,Deffinitly my favorite summer top. I ordered one in every color. Fabric is really nice and I love how it looks on me.
TNA,T Shirts,90's Karelis Tank,5,"The white one is slightly see-through, probably the other colours won't."
TNA,T Shirts,90's Karelis Tank,5,"I love this tank! It is so flattering and super stretchy as well. I have it in green, black, and yellow! Recommend 10/10"
TNA,T Shirts,90's Karelis Tank,5,"Great quality, very soft and comfy"
TNA,T Shirts,90's Karelis Tank,5,I am in love with this tank! I bought my first one in black and then ordered 3 more in different colors. I'm waiting on one more color to go back in s…read more
TNA,T Shirts,90's Karelis Tank,5,"Fits perfect, best no bra tank!"
TNA,T Shirts,90's Karelis Tank,5,I would definitely buy this again! I
TNA,T Shirts,90's Karelis Tank,4,I got this tank to wear under sweatshirts and tops and it's perfect. It's not super thick so I went with my smaller size to be a little tighter to go …read more
TNA,T Shirts,90's Karelis Tank,5,Super cute basic tank. It is very comfortable and fits nicely.
TNA,T Shirts,90's Karelis Tank,3,"I got the black one. I recommend going up a size, or maybe 2 sizes if you have a larger bust/want to wear a bra. I normally wear XS/S, leaning towards…read more"
TNA,T Shirts,90's Karelis Tank,4,"Nice tank but smaller than I thought, I got xs but next would buying a small"
TNA,T Shirts,90's Karelis Tank,5,Looks great with a pair of cut off jean shorts for an easy summer look. Stays in place (doesn’t ride up) and you can easily wear a bralette under. Lov…read more
TNA,T Shirts,90's Karelis Tank,4,Wear it around the house all the time - only thing is it’s very very cropped so it’s very small.
TNA,T Shirts,90's Karelis Tank,5,True to size fit - love the colour.
TNA,T Shirts,90's Karelis Tank,5,"perfect going out top. matches all types of denim, including black and white"
TNA,T Shirts,90's Karelis Tank,5,"i purchased the black xxs tank and i am very happy with the fit. i definitely recommend this to others. the material of this tank is super soft, and f…read more"
TNA,T Shirts,90's Karelis Tank,3,"i ordered a white and i cant wear a bra under it without it being seen. Still a cute top to throw under something else but don't expect the greatest, …read more"
TNA,T Shirts,90's Karelis Tank,3,"I expected better fabric..... I like the coverage of it, but the white is super see through."
TNA,T Shirts,90's Karelis Tank,5,Goes rlly well with the Caribo skirt in heather grey if u buy the heather tank. Looks like a 2 piece set.
TNA,T Shirts,90's Karelis Tank,3,I wanted to wear this shirt without a bra and it's super see thru. Especially if you have a darker skin color this shirt does not work. However with a…read more
TNA,T Shirts,90's Karelis Tank,4,"flattering fit, great with jeans"
TNA,T Shirts,90's Karelis Tank,5,More cropped than I expected but love it anyway
TNA,T Shirts,90's Karelis Tank,5,Love this top so much!!! Only problem is that the white one is a little see thru
TNA,Sweaters,Boyfriend Crew,None,None
Sunday Best,Dresses,Xenia,5,I’m purchased a size small per my regular size but I would size down next time as it fits slightly larger.
Sunday Best,Dresses,Xenia,5,"Cutest summer dress, even perfect for the beach. This dress was love at first sight. The cotton reminds me of a boyfriends Oxford shirt, pretty lightweight for a summer day when you don’t want to wear shorts. Since the dress is super above the knee it is has white, built-in cotton shorts so you don’t have to worry about showing more than you’d like! I’m tall and thin, and the XS fit pretty much as I’d expect, really comfortable. Perfect for a date on the beach if you don’t want to wear a swimsuit :)"
Sunday Best,Dresses,Xenia,5,"OMG cutest dress!!! The fabric is so nice and thick . the fit is PERFECT! I was thinking of wearing cartwheel shorts under but it came underlined AND they thought of it!!! so no worries, the liner is like a romper!I’m in love!!!!!!!!!!!"
Sunday Best,Dresses,Xenia,5,Super comfy. Easy to wear. It has shorts inside. Chest is tight so pay attention to those measurements. If you have bigger boobs you’ll need to size u…read more
Sunday Best,Dresses,Xenia,3,Looked cute in the photo but not as flattering on. I would’ve needed a smaller size but it still would have been super puffy almost like a pregnant big fitting dress
Sunday Best,Dresses,Xenia,5,Very cute but very oversized. Size down!!
Sunday Best,Dresses,Xenia,5,"Bought it in the striped version - LOVE IT! It has pockets, built in loose shorts underneath, just the right amount of a v-cut so that its not too low…read more"
Sunday Best,Dresses,Xenia,5,"Absolutely loved the baby blue colour. Airy, light , and refreshing for summer. The shorts inserted into the dress was unexpected but very much apprec…read more"
Sunday Best,Dresses,Xenia,5,I love it! The size is good and the colour is perfect!
Sunday Best,Dresses,Xenia,5,Bought it in 2 colours! easy to dress up or down. A must have
Sunday Best,Dresses,Xenia,4,"LOVE this dress! I personally love it, super comfy and overall the perfect summer dress. It's a bit boxy so if you want a super flattering dress, this…read more"
Sunday Best,Dresses,Xenia,5,"Love this dress. My fav part IT HAS SHORTS UNDERNEATH , perfect for me when i bike. Its pretty lightweight and such a flattering dress. You can even w…read more"
Sunday Best,Dresses,Xenia,5,Nice loose fit and it is so flattering!! Absolutely love it!!
Sunday Best,Dresses,Xenia,5,"IT IS SO CUTE. I am a true size S, and I sized down to XS on this one; it fits perrrfect. It's loose, but not too baggy, the bust is super cute and fl…read more"
Sunday Best,Blouses,Duet Longsleeve,None,None
Wilfred,Dresses,Canto,5,Very forgiving. Loose but still wears well with shape.
Wilfred,Dresses,Canto,5,"Love this dress, the colour is beautiful, I would size down because it fits loose, I'm a small, ordered the Xsmall and it still fits slightly loose bu…read more"
Wilfred,Dresses,Canto,4,"i took a XS dress, as i usually do and it was really large on my waist and hips. I had to tailor it down a little and when i did it fit perfectly! I r…read more"
Wilfred,Dresses,Canto,4,Fell in love with this saje green and knew I had to get this dress! Love the draped neckline and bias cut hem Fit is not perfect but still a beautiful…read more
Wilfred,Dresses,Canto,4,love this well-made dress!
Wilfred,Dresses,Canto,4,"Really love the style and colour of this dress, however I ordered an xxs and it still fits quite big on me. Definitely size down."
Wilfred,Dresses,Canto,4,I'm a 4 on the top and 6 in the bottom and a small was way too big for me. i wanted the dress to sit on my curves so i sized down and found it to fit …read more
Wilfred,Dresses,Canto,4,"Beautiful quality but the fit is very, very large. I am typically a size 2-4 and this dress was enormous on me. While the fabric felt beautiful, the d…read more"
Wilfred,Dresses,Canto,5,"The fit is perfect, sexy and a bit roomy, and the colour is even more gorgeous in person!"
Wilfred,Dresses,Canto,5,I was a little unsure when the SA brought a slip dress for me to try on and I didnt think it was going to be very forgiving. The material makes it ver…read more
Wilfred,Dresses,Canto,5,"Thick silky material, fits as expected, straps are adjustable"
Wilfred,Dresses,Canto,5,Great fabric and glides beautifully. Curvy figure and hides the weak areas nicely.
Wilfred,Dresses,Canto,5,Really great quality and a perfect fit! True to size with similar dresses at Aritzia! Very flattering cut!
Babaton,Pants,Dexter,5,I bought the smokey blue one and want the dexter pant in every color! I like it more than the conan pant!
Babaton,Pants,Dexter,5,"My first Dexter pant, I was a little worried they would look too much like joggers, but they are great! The color goes perfectly with the linen power …read more"
Babaton,Pants,Dexter,5,"Most comfortable pant. Easy to dress up or go casual, elastic waist makes it super comfortable. have multiple pairs. So easy to wash as well."
Babaton,Pants,Dexter,5,"I am short ,this length just good"
Babaton,Pants,Dexter,5,The fit is perfect and you can tell it’s amazing quality and it will last for a very long time. It’s absolutely the best purchase for pants.
Babaton,Pants,Dexter,5,Definitely a recommend and a new staple in my wardrobe.
Babaton,Pants,Dexter,4,"This is my fourth pair of dexter pants. I think the sizing has changed since this new pair fits a little snugger than my other pairs, it overall still…read more"
Babaton,Pants,Dexter,4,"Amazing and convenient work pant. Love the design, and fit of these pants! Wish it were lined though, especially since it’s a crepe material . I got the cream colour, and will definitely have to wear something underneath the pants."
Babaton,Pants,Dexter,5,Very comfortable. Easy to pair with dressy or casual. Flattering fit. I’ve bought two pairs so far and would love more !
Babaton,Pants,Dexter,4,"Love these! Great post-baby pants,"
Babaton,Pants,Dexter,5,I’m 5’2 tall and fit very well and very comfortable to wear anytime! I will buy another one soon.
Babaton,Pants,Dexter,5,"This is probably my favorite pants. I already have three pairs in black, navy, and constant camel. The fit is very flattering and it's the perfect len…read more"
Babaton,Pants,Dexter,5,Literally the only pants that fit me perfectly!!! Have them in every neutral colors and waiting for Aritzia to make more in other colors! Please don't…read more
Babaton,Pants,Dexter,5,I bought my first dexter pants in black 5 years ago and they still look like new. The fabric that these are made of is excellent quality. I purchased …read more
Babaton,Pants,Dexter,5,"What I love about these pants is that they’re so versatile, they can be dressed up or down. They are also the MOST comfortable pants and the material …read more"
Babaton,Pants,Dexter,5,"I'm 5/4 with an hourglass figurer, and I weigh about 155 lbs. The L fits me just right, I have ordered them in an XL when they have gone on sale but needed to take the waist in. Overall I'd say the fit is right, the length sits just above my ankle bone and looks cute with loafers, heels, or sneakers. These are very versatile I feel like I can dress them up for dinner or wear them on my weekend walks."
Babaton,Pants,Dexter,5,"This is a really great comfortable pant, I have several pairs and I never get tired of them."
Babaton,Pants,Dexter,5,Typically a size small in pants but sized down and went for an XS — it fit perfectly. Got the black for work and it’s pretty low maintenance — no ironing needed post-wash with very little wrinkling. Instructions say dry clean only but gentle handwash and line dry work just fine for me in the past year or so.
Babaton,Pants,Dexter,5,I love Dexter pant this is my third purchase of same pant. Lenght and fit is perfect
Babaton,Pants,Dexter,5,"Great fit, elastic band makes it a bit casual, but fabric is very nice"
Babaton,Pants,Dexter,5,"These are the best fitting pants I’ve ever bought from aritzia, I now have four pairs!"
Babaton,Pants,Dexter,5,I now own 4 pairs of this pant! It is the most comfortable office pant I own and I always get compliments when I wear them. Easy transition from offic…read more
Babaton,Pants,Dexter,2,I miss the old fabric - this fabric wrinkles and has a lot of static cling.
Babaton,Pants,Dexter,5,"I have three pairs because they are comfy, and great ankle grazer pants for petit gals. Dressed up or down. I am a true M and wear size small for a re…read more"
Babaton,Pants,Dexter,5,Love love love these pants. You can dress them up and dress them down! They are also super comfortable.
Babaton,Pants,Dexter,4,These pants are the best! So comfy and yet so flattering. The fabric is light but it keeps its shape. I now have these pants in two colours and love t…read more
Babaton,Pants,Dexter,3,"I love me a pair of joggers, but I originally got these in an xxs which were just too tight for the style, and then the xs was too high waisted, short…read more"
Babaton,Pants,Dexter,4,"nice fit especially in hip and thigh area which I need. nice drape to the pants. the fabric is swishy, noisy for long walks but great for going out. m…read more"
Babaton,Pants,Dexter,5,"I already owned a pair of these that I picked up at a consignment store in black - in XS. I ordered the red in small for a variety of fit, hoping they…read more"
Babaton,Pants,Dexter,5,I bought both Dexter and Conan in black to see which I like better. The Dexter by far. Conan has no character. Dexter is appropriately slouchy. I see …read more
Babaton,Skirts,Slip,5,Fits well- great quality.
Babaton,Skirts,Slip,4,"Wish it had a zipper. I’m a pretty curvy asian girl (5 ft 3) and 135 pounds with rounder hips and a small waist. I got a size six.Once I put it on, it fits like a glove. Bu…read more"
Babaton,Skirts,Slip,5,Purchased these is several colors. They are staples in my closet and can be worn multiple ways. Fabric is also very soft.
Babaton,Skirts,Slip,5,"Nice fit,good quality material,great for any occasion ."
Babaton,Skirts,Slip,5,i absolutely love this skirt! i have it in clay mask and it is super cute and versatile. Super gorgeous drape and very flattering. I accidentally went…read more
Babaton,Skirts,Slip,5,The colour looks just like in the photo and it’s very soft against the skin. I feel ethereal and light when I walk in this skirt. I’m excited to pair …read more
Babaton,Skirts,Slip,5,So cute. Perfect to dress up or down. Can't wait to wear it more once this quarantine is over. 
Babaton,Skirts,Slip,5,Gorgeous! this skirt is beautiful and not see through atall (i got the color denude). fits me perfectly and i am 5’0 and 105 pounds and ordered a 0! i could hav…read more
Babaton,Skirts,Slip,5,I have broad shoulders and smaller hips and this skirt falls nicely on my. It doesn't cling or hug my hips. The shape of the skirt balances out my bro…read more
Babaton,Skirts,Slip,5,"I have this slip skirt in sage frost & denude. It is beautiful! Great quality, amazing colours, & extremely versatile. I am usually a size 4 but sized…read more"
Babaton,Skirts,Slip,5,"I love these skirts, I find they look professional and cute. I’m 5’8, so I think the length is perfect for me"
Babaton,Skirts,Slip,4,I'm usually a size 6 in skirts/pants but I sized up because theres no stretch in this fabric and it is not forgiving. I'm glad I did because the waist…read more
Babaton,Skirts,Slip,5,"Fits well, not too small or tight as others have said. Material flows well when walking and the brown color is beautiful, didn't try the lighter color…read more"
Babaton,Skirts,Slip,4,This beautiful skirt makes an easy outfit but takes it up a level. I ordered the Clay Mask colour which is more of a brown shade than it appears in th…read more
Babaton,Skirts,Slip,5,This skirt is wonderful for elegant events or dinners and I have worn it on casual wknd with T shirt. The colour is really stunning ! The only thing i…read more
Babaton,Skirts,Slip,3,"The skirt fits true to size, it is light and perfect to wear on a hot summer's day. Honestly, it's pretty. The downside of this skirt is that it is EX…read more"
Babaton,Skirts,Slip,5,"A great skirt that can be dressed up or down. The elastic waistband is comfy. Fits true to size (I ordered my usual size 4...I'm 5'8"", 127 lbs, narrow hips, I typically wear a size small, 26/27 in jeans, 4 in pants)."
Babaton,Skirts,Slip,5,"This skirt is very comfortable and flattering! I love the absence of a side zipper, as the side seams sit flat. The darts allow the soft flowy materia…read more"
Babaton,Skirts,Slip,5,"Love this skirt! So comfy too. I got this in the color ""denude"" and it definitely met my expectations but I must say...the color and texture can somew…read more"
Babaton,Skirts,Slip,4,"Super cute skirt but it is much longer then anticipated, I got a size 4 and it went down to my ankles, the elastic is stretchy so get a size down."
Babaton,Skirts,Slip,5,great fabric and subtle flair at the bottom that give the skirt some movement
Babaton,Skirts,Slip,5,It fits very nicely and the color is so pretty.
Babaton,Skirts,Slip,4,"Sheer. Even with a nude, seamless thong.. it is way too sheer. No idea how people wear this. So sad :(And yes they've changed it to an elastic waist so there's no worries about a zipper bulging anymore. No stretch in the material, I'd go your usual size or 1 above if you want to wear it lower (if you're wearing at your waist/high waisted, go usual size)."
Babaton,Skirts,Slip,4,"Great quality, fits true to size with a nice thick waistband. The only negative was that it looks more like a maxi skirt on me. I’m 5’3 and will need …read more"
Babaton,Skirts,Slip,5,"Such a gorgeous and luxurious looking and feeling skirt! I love the bias cut and shape of this, so much more flattering than a straight cut. It falls …read more"
Babaton,Skirts,Slip,3,Fabric seems to wrinkle very easily. It's difficult to tuck things in without have a line show through the delicate fabric - needs to be worn with a b…read more
Babaton,Skirts,Slip,3,I wasn't a big fan of the design (more like A line than straight cut) and had major static issue which I'm sure with some online tips you can make it …read more
Babaton,Skirts,Slip,4,"Love this skirt! Purchased the Kohl colour, the earthy green tone is super versatile. Like that this skirt isn't super short, falls just below the knee making it a great work skirt. Style is also very versatile and can be worn so many ways!Just a note that the skirt is a little clingy - not so much so that you cannot wear it to work, but enough that you need the right undergarments (no g-strings)! Would have loved if the skirt was just a tad heavier weight to avoid this but still be flowy.All this to say, it is still a wonderful piece and I am thinking about buying another one in another colour!r"
Babaton,Skirts,Slip,5,Love the colour and the way it is cut. So flattering and much more affordable than other high quality ones that I've seen. Only thing I don't like? Th…read more
Babaton,Skirts,Slip,5,This skirt is absolutely one of my favorite skirts in my wardrobe at the moment. Definitely a staple piece. I’m so happy I bought it and will wear it …read more
Babaton,Skirts,Slip,5,Love the band waist. It’s the perfect skirt for every occasion
Babaton,Skirts,Slip,5,Comfortable and stylish. Love the color.i usually don’t wear skirts. But I can’t wait to ware this one!
Babaton,Skirts,Slip,3,"I love on this skirt looks on! but, i found it to be a bit difficult to pul the elastic over my hips, but i do have wide hips in proportion to my wasi…read more"
Babaton,Skirts,Slip,4,"I bought denude one, it is really a beautiful slip skirt I kept searching for. The only critical defect is the fabric too transparent. I can clearly see my skin and panty's color when I wear it. Thinking if I should return it or not."
Babaton,Jackets and Coats,Power Short Blazer,5,"Must have. I have this blazer in 3 different colors, enough said!"
Babaton,Jackets and Coats,Power Short Blazer,5,"Hands down best blazer ever! Love the shorter length, looks great with everything. So easy to style with any outfit that I want to wear it everyday! I…read more"
Babaton,Jackets and Coats,Power Short Blazer,5,I love this blazer. I have it in 5 colours and always check the website for more.
Babaton,Jackets and Coats,Power Short Blazer,4,"This is a great alternative to the Power Blazer and because of its shorter length I bought to pair with a skirt. While it does look great with a skirt and the Conan Pant, my personal preference is for the Power Blazer."
Babaton,Jackets and Coats,Power Short Blazer,5,Dream blazer. I’ve been wanting this blazer for over a year but the navy color has never been on sale until now! I love it it’s everything I imagined.
Babaton,Jackets and Coats,Power Short Blazer,5,Perfect for work—nice and clean with some cool detail on the rolled up sleeves.
Babaton,Jackets and Coats,Power Short Blazer,5,"The modern blazer that works in the office with trousers or with jeans. Slightly oversized but I stayed true to my usual sizing, steams beautifully an…read more"
Babaton,Jackets and Coats,Power Short Blazer,4,"Wished the sleeves were slightly shorter (they are current 3/4 length on me, but are elbow length on the model). I think the fit changed slightly over…read more"
Babaton,Dresses,Lustria,4,Size Small — Lightweight and summery piece! Looks great paired with a jean jacket.
Babaton,Dresses,Lustria,5,It fits well (I’m 5 foot 7) about 130 lbs and I love the slit in front and it is lightly lined so not see thru. It can be dressed up or down. Perfect …read more
Babaton,Dresses,Lustria,3,This dress is just ok. The slit is in the middle making it a little awkward and it almost looking like a jumpsuit.
Babaton,Pants,Lincoln,5,"These pants are so perfect. They hug my body in all the right places and are loose in all the right places. Fabric is light, stretchy, and so comforta…read more"
Babaton,Pants,Lincoln,4,"Fits well, light and airy fabric drapes nicely."
Babaton,Pants,Lincoln,2,"I was expecting a longer pair of pants since the models are 5'9 and the pants are long on them- I'm 5'4 and these barely hit my feet. In fact, they look cropped if I put them on my waist. I would have to wear them lower for them to sit properly. I would also suggest getting your normal size, I took the advice in the reviews and ordered a size up and they're way too big. Sadly I can't return them at the sale price otherwise I would have. They don't look lengthening and are certainly not worth the price if there is no consistency in the products. Another let down from Aritizia- overpriced HM quality items."
Babaton,Pants,Lincoln,3,"First off: these pants are amazing, the fabric and style are so sleek. But sizing? Oh boy. I'm usually a size 2-4 and maybe I've put on more weight th…read more"
Babaton,Pants,Lincoln,4,"I usually buy a 00 for Aritzia when there's stretch, as I have narrow hips, with athletic build. However, waist-wise with no stretch, I had to go with…read more"
Babaton,Pants,Lincoln,5,"They’re perfect, the fit is just as it should be and fits me perfect in all the right places. I wear the 00 and because it’s a small size if my heels are really high they look a little short, but for a 3/4inch heel they are the perfect length."
Babaton,Sweatpants,Energia,None,None
Babaton,Sweatpants,Leisure,None,None
TNA,Sweatpants,Ex Boyfriend,None,None
TNA,T Shirts,Thermal Mockneck,5,The material is super comfortable and very soft. I love how it fits and looks. The colors are true to the pictures as well.
TNA,T Shirts,Thermal Mockneck,5,Size small fits great! I have it in Black and Grey and love the fit of both!
TNA,T Shirts,Thermal Mockneck,4,"Fabric is very nice and light, a little see through but overall nice."
TNA,T Shirts,Thermal Mockneck,5,"Reading all of these reviews, I ordered a size up, anticipating it to fit my body better; unfortunately, while a size up was comfortable, it really wa…read more"
TNA,T Shirts,Thermal Mockneck,5,Fits perfectly. Cutting is just right. Cutting is just right.
TNA,T Shirts,Thermal Mockneck,5,"I bought this in the colour honey beige in a size S, I absolutely love it! I'm normally a S/M and went for the small and I'm glad because I wanted it …read more"
TNA,T Shirts,Thermal Mockneck,5,The color and fabric are super cute! I love how casual the top can be or dressed up. It’s still cold here so I’ll get plenty of wear out of it.
TNA,T Shirts,Thermal Mockneck,4,"Beautiful and soft! However, it does fit smaller so I had to exchange it for a size up. I’m regularly a medium, and it fit but was just a tad to cozy …read more"
TNA,T Shirts,Thermal Mockneck,5,"I'm not too big of a fan of sweaters since they suffocate me in winter sometimes, and this thermal top is a great alternative for keeping warm in winter. Crop part is flattering along with solid quality and construction."
TNA,T Shirts,Thermal Mockneck,4,fits a littler smaller than i expexted but still love !!
TNA,T Shirts,Thermal Mockneck,5,Own this in multiple colors. Flattering crop. Nice and easy to layer.
TNA,T Shirts,Thermal Mockneck,3,not too bad. if i tried it on in store i probably wouldn’t have bought it in M because it’s a slightly smaller fit than usual. but online it was fine.
TNA,T Shirts,90s Ortiz ,4,"Great shirt, you don't even need a bra with this if you're into that. The only thing is is that if you have thicker or more muscular arms this may be …read more"
TNA,T Shirts,90s Ortiz ,5,"i usually wear an xs or small, but i ordered this shirt in a medium for a bit of a looser fit and a bit more length. i’d recommend sizing if you want …read more"
TNA,T Shirts,90s Ortiz ,5,"Super comfy and very flattering, I am going to order more!"
TNA,T Shirts,90s Ortiz ,5,"super comfy and cute, this shirt goes with almost anything"
TNA,T Shirts,90s Ortiz ,1,i ordered a size up to be lose and it was so tight
TNA,T Shirts,90s Ortiz ,4,Perfectly cropped. I love the fit; although it fits slight smaller I wouldn’t size up.
TNA,T Shirts,90s Ortiz ,4,I own the black and white. The white is super see through. the black feels thick and super comfortable to wear without a bra. I am 34 B for reference.…read more
TNA,T Shirts,90s Ortiz ,5,Stretchy material which is always a plus. Amazing colour range!
TNA,T Shirts,90s Ortiz ,5,"love it, it's flattering. I usually wear a medium but got a large bc I have bigger boobs and didn't want it to be too cropped. great with joggers or a…read more"
TNA,T Shirts,90s Ortiz ,5,"I got it in many colors and I’m so happy with them! Great quality, wear with anything."
TNA,T Shirts,90s Ortiz ,5,looks good with any outfit and it's not too constricting in the bust area. love how it's not see through too or too cropped.
TNA,T Shirts,90s Ortiz ,5,It’s super soft and flattering . It’s fairly cropped but doesn’t ride up. I am in love with the color I got which is called stone taupe. I purchased an xxs even though I usually wear xs and it fits great
TNA,T Shirts,90s Ortiz ,5,It got well I’m usually a medium but my bust is bigger so I got a large and it fits great in the boobs and perfect in the stomach
TNA,T Shirts,90s Ortiz ,5,"Normally a size small but ordered a medium and it fits really well, not too tight or loose. Love the material its very comfy and overall flattering!"
TNA,T Shirts,90s Ortiz ,4,"Runs small. I wear XS-S. I like my tees fitted, but the S in this top fit like XS. Way too small on my shoulder and accentuated my 32D bust, not in a good way! Ended up returning. The fabric is nice, just like my TNA 90s tanks. Would like to try M"
TNA,T Shirts,90s Ortiz ,4,"The quality is really nice, I got light purple and it isn't see thru. It does fit really tight and is cropped so I would recommend sizing up if you wa…read more"
TNA,T Shirts,90s Ortiz ,5,"Fits nicely, great price and the perfect little white T for summer."
TNA,T Shirts,90s Ortiz ,4,"The shirt runs a little small, would advise sizing up. Otherwise a great staple to have in your closet!"
TNA,T Shirts,90s Ortiz ,4,Bought the soft hyacinth color (one of my absolute favorites on this site). I bought a Large and I'm usually a Small in Aritzia tops. Reviews said tha…read more
TNA,T Shirts,90s Ortiz ,3,"Cute color and style , a good basic to have. It fit really really small but can still be worn! ( ie: I’m usually a small but got a large and it fit li…read more"
TNA,T Shirts,90s Ortiz ,5,"This top is supposed to fit very close to the skin. I’m usually a S-M so I bought a M, then also bought a S which ends up fit way much better than the…read more"
TNA,T Shirts,90s Ortiz ,5,"This shirt is a must!! Its so comfortable and looks amazing on! If you are thinking of buying it, do it!!"
TNA,T Shirts,90s Ortiz ,5,"Its such a staple tight cropped tee, fits perfectly. Hugs the boobs nice!"
TNA,T Shirts,90s Ortiz ,5,"I have these tees in both Medium and Large..I prefer the Large fit as it is not as cropped.For reference I am 5'9, I usually take size medium. Chest s…read more"
TNA,T Shirts,90s Ortiz ,4,This is a great basic tee! But unless you're looking for a very tight/ fitted shirt I'd size up to at least a size S. I chose the Stone Taupe color bu…read more
TNA,T Shirts,90s Ortiz ,5,super cute and versatile
TNA,T Shirts,90s Ortiz ,5,"very nice on the boobs, also very soft and cony material"
TNA,T Shirts,90s Ortiz ,5,good quality and colour not cheap fabric feeling
TNA,T Shirts,90s Ortiz ,5,A good staple piece! Loooove the fabric and it’s super comfy.
TNA,T Shirts,90s Ortiz ,4,I'm such a sucker for a good basic and this is one of them. I saw my co-worker wearing this top in the black color with high-waisted trousers and wow …read more
TNA,T Shirts,90s Ortiz ,5,"Love the fit of this top, I’m normally an xs- xxs in aritzia, but I wanted the fit to be a little less tight, the shirt fits amazing, not see through …read more"
TNA,T Shirts,90s Ortiz ,5,I didn't think I would like this shirt as much as I do! It's so comfy but not tight or staticky.I normally wear S in shirts but I ordered an M for a l…read more
TNA,T Shirts,90s Ortiz ,5,"love the colour and fits true to size, it is a form-fitting shirt!"
TNA,T Shirts,90s Ortiz ,5,i love this shirt!! i got it in white and it’s so soft and pretty thick. usually white shirts are completely see through but this one is pretty opeque…read more
TNA,T Shirts,90s Ortiz ,4,"I love the shirt, unfortunately I had to repurchase as the first time i washed my tshirt on cool and hung it to dry, it changed in colour leaving unev…read more"
TNA,T Shirts,90s Ortiz ,5,"Fit is amazing, fits in the perfect places, cannot compare to any other tee i have"
TNA,T Shirts,90s Ortiz ,5,"I love the fabric, it’s really soft and stretchy!"
TNA,T Shirts,90s Ortiz ,5,"The fabric is soft yet has nice structure to it. Even for bigger bust, its very flattering. For reference I am 5’2 110 lb and 32DD"
TNA,T Shirts,90s Ortiz ,5,I wasn’t expecting the fabric to feel the way it does but I love it. Has the perfect amount of stretch so I can tell that the neck will keep it’s shap…read more
TNA,T Shirts,90s Ortiz ,5,"My go-to shirt for pretty much any occasion. Definitely my comfiest and favorite crop. Trust me, you need this shirt."
TNA,T Shirts,90s Ortiz ,5,I ordered a size up (regularly a m) and it fits perfectly
TNA,T Shirts,90s Ortiz ,5,"Im obsessed with this shirt! The quality is so good, you dont even have to wear a bra. Fits perfectly, can't wait to wear this in the summer!"
TNA,T Shirts,90s Ortiz ,5,"I usually wear baggier clothes and I was hesitant going into this purchase but I wanted to try something new. I do not regret this one bit, it feels j…read more"
TNA,T Shirts,90s Ortiz ,5,the fabric and quality are true to its description. the shirt is a great pick!
TNA,T Shirts,90s Ortiz ,4,"I usually am a medium and this is pretty small for me, but thats usually how it is for all aritzia clothes. If you want a loose fit, size up. Other th…read more"
TNA,T Shirts,90s Ortiz ,3,"The shirt is really cute, it cuts right before the belly button. However the fabric is really sheer, the small was really tight on me so we could see …read more"
TNA,T Shirts,90s Ortiz ,5,super comfy and cute
TNA,T Shirts,90s Ortiz ,4,"Super cute shirt, really cropped. It’s also super see through you can see the tag on the side easily"
TNA,T Shirts,90s Ortiz ,5,I love the fit of this top! It is definitely a tighter t shirt but is very flattering. The material is buttery soft and thick which I love. Definitely…read more
TNA,T Shirts,90s Ortiz ,5,"It’s the perfect tee, super comfy and cute."
TNA,Shorts,Cargo,5,"For perfect, look great on! Love that they have a button and 2 clasps."
TNA,Shorts,Cargo,5,I’m petite and curvy so it’s hard for me to find bottoms that fit me well. These fit my waist perfectly but are loose in the legs which are nice since mine are a bit thicker. Still deciding how to style them but I love the fit!
TNA,Shorts,Cargo,5,"I’m normally a size 6-8 US and bought a medium in the tan color. The quality is amazing, even the belt! Can be worn with or without the belt."
TNA,Shorts,Cargo,5,"I love these shorts, I want them in every colour!!! Such a nice and comfy fit"
TNA,Shorts,Cargo,5,"I’m a 26 in citizens, 4 in lululemons and the small fits me well. I have a smaller waist and bigger bum/thigh but it’s still as baggy as I’d hoped for"
TNA,Shorts,Cargo,5,Comfortable especially with adjustable belt
TNA,Shorts,Cargo,5,Love these shorts. They can be dressed up or down. True to size
TNA,Shorts,Cargo,5,"They fit so nicely. The waist belt adjusts if need be. Love the colour. Pairs well with a black tube top, black oversized tee or body suit. Overall lo…read more"
TNA,Shorts,Cargo,5,Snatched waist and fits well 10/10
TNA,Shorts,Cargo,5,Fit is perfect for small waist/medium booty and thighs. Very comfortable (not tight in the crotch area or thighs). The fabric is the perfect thickness…read more
TNA,Shorts,Cargo,5,"I love these shorts! They're feminine yet still cargo. They fit higher on the waist which is my preference. Fits great, looks great, very comfortable.…read more"
TNA,Shorts,Cargo,5,"Really happy with these, true to size"
TNA,Shorts,Cargo,5,I loved the fit. Stretchy enough to feel comfortable but very good quality. Love the high waist!
TNA,Shorts,Cargo,5,’m 5’9 and range from a size 6-8. I usually wear a M but purchased them in a size large. I like them oversized a bit because the belt helps synch in …read more
